0.041176319,0.78773402
0.967256895,0.417247346
0.516186028,0.969276949
0.966158099,0.702382036
0.041528075,0.729513211
0.629984295,0.569409373
0.643843534,0.416225705
0.663132747,0.191750791
0.624029215,0.192319626
0.538410293,0.159608541
0.58574468,0.995565957
0.43412021,0.134901774
0.835281077,0.203106284
0.616923417,0.629618825
0.774629066,0.077340498
0.336769156,0.508021316
0.350911207,0.985406663
0.891293068,0.875500255
0.948067256,0.945454978
0.809291785,0.969105114
0.048826558,0.115618709
0.165672457,0.396729865
0.927143952,0.349144552
0.346209451,0.050751846
0.328159124,0.557577107
0.724800513,0.633900674
0.74958704,0.508953276
0.249587354,0.63170402
0.555172982,0.339826216
0.5198328,0.934720565
0.049190917,0.10400877
0.750773131,0.785448212
0.114617146,0.180195883
0.277223407,0.53680299
0.161091588,0.20131302
0.500766141,0.752628883
0.874618876,0.35598176
0.670773484,0.826371792
0.366445001,0.613187296
0.925147159,0.651093513
0.054468663,0.418733905
0.266282863,0.545998734
0.788000023,0.286451973
0.120552972,0.198167392
0.219282271,0.551358898
0.506087688,0.050824641
0.947425519,0.305030474
0.854721419,0.798975345
0.723199038,0.005367026
0.079169623,0.909069208
0.026818003,0.691433045
0.239154298,0.224945904
0.404193326,0.449151942
0.585562546,0.83254593
0.668805421,0.42334193
0.353176775,0.522795213
0.20774312,0.530935366
0.597430017,0.769949731
0.076289232,0.307328298
0.641714294,0.783816508
0.369144049,0.143384244
0.821721559,0.333977273
0.246072217,0.731451877
0.269559176,0.655250765
0.451490803,0.703017674
0.372743506,0.201163916
0.959378472,0.902410239
0.485701146,0.281277499
0.539708813,0.044334518
0.912769326,0.921427621
0.031759097,0.256659822
0.363843953,0.075666824
0.557777457,0.172445845
0.141769849,0.734759595
0.25952085,0.566955533
0.951322569,0.965149232
0.271460183,0.001426554
0.303994203,0.944801873
0.808905147,0.642039592
0.602081797,0.985224149
0.061349244,0.144386998
0.326444932,0.209354512
0.653360825,0.331326125
0.27583709,0.456993073
0.719638913,0.136694048
0.245974698,0.29524356
0.795604431,0.325825311
0.915772904,0.861000344
0.475902787,0.849878473
0.084263283,0.523107272
0.174508883,0.855195332
0.385955364,0.38676184
0.82464447,0.007866761
0.373677032,0.38351598
0.376066745,0.046921949
0.715443438,0.145073585
0.749503293,0.824214932
0.10661135,0.183726878
0.328854918,0.201901672
0.953512672,0.382460992
0.161300345,0.747770259
0.710738918,0.623152955
0.476481604,0.55220735
0.079007078,0.420086688
0.279452944,0.432300511
0.98334799,0.853211547
0.303380324,0.206916268
0.471253302,0.057362671
0.526213048,0.291166945
0.334235287,0.871737329
0.007521383,0.808543255
0.210583136,0.358041616
0.105682326,0.355862677
0.699541459,0.615780614
0.898206357,0.111438839
0.641469975,0.863691318
0.348469615,0.552471886
0.634746305,0.406244983
0.001057086,0.879572099
0.911054864,0.030974135
0.021331342,0.956892193
0.054849227,0.845397215
0.299637064,0.792081124
0.373884026,0.688988793
0.002289499,0.129372917
0.653132793,0.628486753
0.695748588,0.929830864
0.353701543,0.750432018
0.882983313,0.70816285
0.145052026,0.638512599
0.519784092,0.377612536
0.237377893,0.859930188
0.175783188,0.022705591
0.538597873,0.319183912
0.502714984,0.635535976
0.532724172,0.155970499
0.942175474,0.823074387
0.743724437,0.660048062
0.882712594,0.293269216
0.302857663,0.345909542
0.610251772,0.513590738
0.438165559,0.394569482
0.404488765,0.80555863
0.695854411,0.050331222
0.930356635,0.882492617
0.982313733,0.606388659
0.480792573,0.982082491
0.863305275,0.41189664
0.765639626,0.543853429
0.04963825,0.962492494
0.49290624,0.729737604
0.343559643,0.199272049
0.27757048,0.266811505
0.255337383,0.510677789
0.853943127,0.707719621
0.780783157,0.715704478
0.289113613,0.156323721
0.937695868,0.282400401
0.053727891,0.854439189
0.97351517,0.166844724
0.609786328,0.418918861
0.114363813,0.313380105
0.836574142,0.400550165
0.861024168,0.544686687
0.553261046,0.633654414
0.509648204,0.682474833
0.836869565,0.46027695
0.824707247,0.627440387
0.197201756,0.996102932
0.493217649,0.994975882
0.143793206,0.923479587
0.566215902,0.267608228
0.395807963,0.986976785
0.566858555,0.936710777
0.028784451,0.16527695
0.129271653,0.608667218
0.842358383,0.585706602
0.116593569,0.670524478
0.238867947,0.2366287
0.729140124,0.323268875
0.624777259,0.550612014
0.581934006,0.979880273
0.262935991,0.431124734
0.358550772,0.25314116
0.743041949,0.294041078
0.77836412,0.822006419
0.52375517,0.840983227
0.132838498,0.947805427
0.929196254,0.266295802
0.308689929,0.494307987
0.278555257,0.47260694
0.768097165,0.879030698
0.206149087,0.392258678
0.091985687,0.18525477
0.365669423,0.81077311
0.434650538,0.42784337
0.173446777,0.585809794
0.922223469,0.948013138
0.964347633,0.404300189
0.99208585,0.650658813
0.030775438,0.596767674
0.307251216,0.262787106
0.229626247,0.883190188
0.653925175,0.092887519
0.082083536,0.430245112
0.96205236,0.913612729
0.700900717,0.43898464
0.352691098,0.560330335
0.957248814,0.194843656
0.359275336,0.467161185
0.175466412,0.211244562
0.243800943,0.398471397
0.452526289,0.611294665
0.840938237,0.46680891
0.008688094,0.099151317
0.645427735,0.858853724
0.636825622,0.06246679
0.324304986,0.629719137
0.133480009,0.506985994
0.165969547,0.192469017
0.789425469,0.031517731
0.011400841,0.500710841
0.53429466,0.881954067
0.016523224,0.778634941
0.961774533,0.512200793
0.159111281,0.846663145
0.111408906,0.21087389
0.604017171,0.17457691
0.438523343,0.837057093
0.413703833,0.760753008
0.428406163,0.30949409
0.239673676,0.947574681
0.545828561,0.108123788
0.431474215,0.282908384
0.395125708,0.241954375
0.295297804,0.315564517
0.364487889,0.973326982
0.059934635,0.878438329
0.769365245,0.74681319
0.799384751,0.291206667
0.791055922,0.463442212
0.128174958,0.907050571
0.898378504,0.555828349
0.272485741,0.740712103
0.100819455,0.754099097
0.209000028,0.967329328
0.21175335,0.74276988
0.74135204,0.266586037
0.304128032,0.845236263
0.211877319,0.603926125
0.879711764,0.074303325
0.783378042,0.570411361
0.449888311,0.822821486
0.169824413,0.97798928
0.627980753,0.276079792
0.873738567,0.964788367
0.697512643,0.924255302
0.947971373,0.187653596
0.066855568,0.408386785
0.251072523,0.150440685
0.155983824,0.866782984
0.646081507,0.534088732
0.449865712,0.826678017
0.462305705,0.615397697
0.38415355,0.888854852
0.376621923,0.557648589
0.161865931,0.001206574
0.310785213,0.436910561
0.801434552,0.720200254
0.196670778,0.718749514
0.965351909,0.623627916
0.248477989,0.638976518
0.009083289,0.50570936
0.355726041,0.718062346
0.828046882,0.471562244
0.508255473,0.09450357
0.127743808,0.588570717
0.436696503,0.947082242
0.412916738,0.273644166
0.62575129,0.816656742
0.400688692,0.023341593
0.402706759,0.070858431
0.857856238,0.514114377
0.445730349,0.117896716
0.421029001,0.531860852
0.439544218,0.979284604
0.254942278,0.17532231
0.612581163,0.94868736
0.409332431,0.779431321
0.834582507,0.086419447
0.558657946,0.687912766
0.935197467,0.097041683
0.166242005,0.12182582
0.273444926,0.10344512
0.330132679,0.496396518
0.805799622,0.385182971
0.12712568,0.055179014
0.961321661,0.731057502
0.139632694,0.429775714
0.723634081,0.666303504
0.814057046,0.175267555
0.484594423,0.768101222
0.035556792,0.288237868
0.398049395,0.395022087
0.691981067,0.437379816
0.795716594,0.895833085
0.257783794,0.270410131
0.19005772,0.27147136
0.55265033,0.994559903
0.021680361,0.189582605
0.537099693,0.281341154
0.434782944,0.111371535
0.647341503,0.56313903
0.085179341,0.41751859
0.494807688,0.706493005
0.930221152,0.299651351
0.668145566,0.194832325
0.040072601,0.066516095
0.513099223,0.272459774
0.572401308,0.290566825
0.490622906,0.848435937
0.516107208,0.51445424
0.426873713,0.736197185
0.470735835,0.050221216
0.726258006,0.591889043
0.712887434,0.688771803
0.719979587,0.247936936
0.963418158,0.213140225
0.414901517,0.768393222
0.013117364,0.740675807
0.397545379,0.836416321
0.123964325,0.019542534
0.495205322,0.334450774
0.211864213,0.659359716
0.082781318,0.797432553
0.563660341,0.090503754
0.788803742,0.438062416
0.969924981,0.541341243
0.13134539,0.187141581
0.426459896,0.592662713
0.283311368,0.103514028
0.545928185,0.772097976
0.435605181,0.930331137
0.147722724,0.677957743
0.391620042,0.235112065
0.446870834,0.358472227
0.197503206,0.324171716
0.091055328,0.226134487
0.216005391,0.461556885
0.687542828,0.88386355
0.693675081,0.110576493
0.9456318,0.759734603
0.350160879,0.110805127
0.09394918,0.349600362
0.987443756,0.672931473
0.666275962,0.229925606
0.307549039,0.913285371
0.052267244,0.402134409
0.106973883,0.135340374
0.951952734,0.523626683
0.614632267,0.922861096
0.913212642,0.223790116
0.424534601,0.038120865
0.75457029,0.819533285
0.910940087,0.488593211
0.755914692,0.483844667
0.125757255,0.035227236
0.304025827,0.151349384
0.98181052,0.94651158
0.692511472,0.778205997
0.948110806,0.317305158
0.139539761,0.743253008
0.49064037,0.496184314
0.476580216,0.65064877
0.311827113,0.819280499
0.881100739,0.163319023
0.814437518,0.617324106
0.016972156,0.248783511
0.733813437,0.089322663
0.728128107,0.02839384
0.560768808,0.352619893
0.033164017,0.122942951
0.100741333,0.188839356
0.539931774,0.019702594
0.264978216,0.027192716
0.493360229,0.764324497
0.551293753,0.109979694
0.546205426,0.355151065
0.171114442,0.505690955
0.691140595,0.192339953
0.597894955,0.550175361
0.380904602,0.762972442
0.717634747,0.007093406
0.859926687,0.048147774
0.569132881,0.019446818
0.032789105,0.140257493
0.688999933,0.277091466
0.338889703,0.244768417
0.605488325,0.375020408
0.327294394,0.030133402
0.567408656,0.757329926
0.406779267,0.497240209
0.141179667,0.398475148
0.593120498,0.793472021
0.880209248,0.52758496
0.149111976,0.826856873
0.591983593,0.00060449
0.300184278,0.778814506
0.982620311,0.297108525
0.270960215,0.048847724
0.579191899,0.353205339
0.642742829,0.009087101
0.971391863,0.190875261
0.678334833,0.127869357
0.757660061,0.554975306
0.413614584,0.120812382
0.831103853,0.996881942
0.357825755,0.40532344
0.254156542,0.392046696
0.583324729,0.903902832
0.694391276,0.144510681
0.761898524,0.01768539
0.830022478,0.299390018
0.003164138,0.913336437
0.137821928,0.651043542
0.047489941,0.768338763
0.379375854,0.805002977
0.902761695,0.423691583
0.831804566,0.300862583
0.123995817,0.120754351
0.783664994,0.926176296
0.162232926,0.04785471
0.518895814,0.329767445
0.868609043,0.027030669
0.213626661,0.276799713
0.16220708,0.474173703
0.81855268,0.647786075
0.452003764,0.488939469
0.314347059,0.769370695
0.941662828,0.165985122
0.11627298,0.241745378
0.778910009,0.126052779
0.326588462,0.918551243
0.170998369,0.446640916
0.415052191,0.508672961
0.288852386,0.613793618
0.407633553,0.99206684
0.347794643,0.239502899
0.323061757,0.889057818
0.911228876,0.038931514
0.434792431,0.19329903
0.84045218,0.137952724
0.006975547,0.323034814
0.403090408,0.325891939
0.785110468,0.261801951
0.827667288,0.05085603
0.225141366,0.814456833
0.301049343,0.963316791
0.192055287,0.448026911
0.597478209,0.963720361
0.523270936,0.518065176
0.259891268,0.567848176
0.146746812,0.577101441
0.853184442,0.420575
0.925118827,0.152050235
0.648422919,0.366321757
0.717748872,0.226954233
0.293141808,0.874350489
0.599217774,0.913466758
0.587361866,0.211972637
0.003539305,0.044316984
0.440364094,0.101691268
0.388949762,0.168011883
0.585516501,0.121922011
0.755650659,0.784487558
0.444536424,0.631645949
0.215343644,0.076056013
0.435977226,0.125227662
0.141933185,0.97311886
0.499216796,0.307302801
0.464361241,0.43771523
0.751573998,0.728709367
0.372653589,0.000154712
0.118698301,0.314603153
0.081482984,0.332313584
0.842513437,0.984625412
0.43167786,0.856584078
0.799628335,0.790627386
0.597812062,0.389860918
0.2305849,0.384386033
0.282166678,0.664854665
0.763778571,0.373152444
0.27534021,0.740510029
0.048356866,0.673316789
0.796276602,0.12017847
0.458912196,0.592775262
0.19219921,0.193634461
0.879794225,0.681625466
0.038645145,0.821186811
0.347784564,0.438548754
